id,company_name
243955,Atlantic Union Bankshares Corp
243957,Real Good Food Company Inc
243964,Polestar Automotive Holding UK PLC Class A ADS
190090,The Procter & Gamble Company
190092,"Ulta Beauty, Inc"
243966,Alpha Partners Technology Merger Corp
243967,Solid Power Inc
190097,Markel Corporation
190103,"First Solar, Inc"
190109,HP Inc
243968,Dogness International Corp Class A
190115,"Tyson Foods, Inc"
219415,Professional Holding Corp
243969,Perception Capital Corp II
206319,BankFinancial Corporation
206329,Neonode Inc
206335,"Reliant Bancorp, Inc"
190123,Ares Capital Corporation
199999,Accton Technology Corporation
243974,Pop Culture Group Co Ltd
190126,"ARC Document Solutions, Inc"
190130,"Landmark Bancorp, Inc"
243979,Titan Pharmaceuticals Inc
243988,Nutex Health Inc
243993,Malacca Straits Acquisition Co Ltd
190131,Macquarie Infrastructure Corporation
244000,FTAC Emerald Acquisition Corp
190137,Delphi Technologies PLC
243999,Twin Disc Incorporated
190139,MiX Telematics Limited
244003,Pearl Holdings Acquisition Corp
244010,CIIG Capital Partners II Inc Unit
190148,China Overseas Land & Investment Limited
190153,Tupperware Brands Corporation
244023,Levere Holdings Corp
244025,Valuence Merger Corp I
244027,Lemonade Inc
190155,"Alliance Resource Partners, L.P"
244030,Api Group Corp
244034,Starry Group Holdings Inc
244042,Curis Inc
244046,SILVERspac Inc
244048,Medavail Holdings Inc
244051,Seagen Inc
244056,Blue World Acquisition Corp
244072,Itiquira Acquisition Corp
204971,"Fortress Biotech, Inc"
244060,Tenon Medical Inc
244061,Transcode Therapeutics Inc
244070,Lion Electric Corp
190163,"H&R Block, Inc"
190171,PACCAR Inc
190183,China Resources Power Holdings Company Limited
190194,Kearny Financial Corp
244079,Satsuma Pharmaceuticals Inc
244082,PHP Ventures Acquisition Corp Unit
190215,"The First Bancorp, Inc"
189969,George Weston Limited
191250,China Yuchai International Limited
189927,Weyerhaeuser Company
190216,PG&E Corporation
229277,Amazon.com Inc
190219,Vulcan Materials Company
205393,Cuentas Inc
191258,"Lamb Weston Holdings, Inc"
190221,"VMware, Inc"
190223,PetroChina Company Limited
190230,"Magellan Midstream Partners, L.P"
189763,Fluor Corporation
190239,"AptarGroup, Inc"
190241,"Martin Marietta Materials, Inc"
190257,"Continental Resources, Inc"
190260,"Urban Outfitters, Inc"
190275,Vale S.A
189769,"Knoll, Inc"
190335,ESCO Technologies Inc
190307,"Commerce Bancshares, Inc"
190333,Norfolk Southern Corporation
190339,"Cboe Global Markets, Inc"
190342,Equity Residential
190348,Covestro AG
189776,"Acuity Brands, Inc"
190349,National Grid plc
189779,PacWest Bancorp
190350,Telefonaktiebolaget LM Ericsson (publ)
190351,Intesa Sanpaolo S.p.A
190374,Land Securities Group plc
189812,"FLIR Systems, Inc"
190395,"James River Group Holdings, Ltd"
190396,"Inter Parfums, Inc"
189880,Anixter International Inc
190412,"Insight Enterprises, Inc"
190420,iRobot Corporation
189828,"Darden Restaurants, Inc"
189824,"Altria Group, Inc"
190431,National Instruments Corporation
190432,"Empire State Realty Trust, Inc"
190441,"Buckeye Partners, L.P"
190451,"Enable Midstream Partners, LP"
205371,"New Concept Energy, Inc"
189852,Vodafone Group Plc
190458,Tesco PLC
189862,"American Water Works Company, Inc"
190472,AAC Technologies Holdings Inc
189863,Safran SA
189864,Cincinnati Financial Corporation
190473,ANTA Sports Products Limited
189875,The Coca-Cola Company
190486,"Natural Grocers by Vitamin Cottage, Inc"
190487,JetBlue Airways Corporation
190494,Citigroup Inc
190509,"Cal-Maine Foods, Inc"
189886,Mallinckrodt plc
189891,"Paychex, Inc"
214405,"Strategic Internet Investments, Incorporated"
240032,Transphorm Technology Inc
240035,Tarsus Pharmaceuticals Inc
190527,Whitbread PLC
240064,Compass Therapeutics Inc.
240068,M3 Brigade Acquisition III Corp
189911,Barclays PLC
189928,Exxon Mobil Corporation
190534,China Mengniu Dairy Company Limited
240102,Immunome Inc
189930,Westlake Chemical Corporation
190539,James Hardie Industries plc
240106,Vyne Therapeutics Inc
190569,Caterpillar Inc
190582,"Baidu, Inc"
240115,GH Research PLC
240145,Ziprecruiter Inc
190593,KeyCorp
190606,"Berkshire Hills Bancorp, Inc"
240142,Autoscope Technologies Corp
240146,Aadi Bioscience Inc
189951,Alleghany Corporation
240174,Tattooed Chef Inc
240178,Talos Energy
190609,First BanCorp
190624,The Bank of New York Mellon Corporation
240187,ViewRay Inc
240189,Evolving Systems Inc
240191,Southport Acquisition Corp
190628,Burberry Group plc
190645,Zynga Inc
189997,Otter Tail Corporation
240193,Synaptogenix Inc
240197,Gol Linhas Aereas Inteligentes SA ADR
240198,Banner Acquisition Corp
189935,DaVita Inc
240201,Healthcare AI Acquisition Corp
240202,Check Cap Ltd
190020,"West Pharmaceutical Services, Inc"
190026,"OSI Systems, Inc"
240224,Prudential Public Limited Company
243446,VNET Group Inc DRC
240237,Insight Acquisition Corp
240242,TOMI Environmental Solutions Inc
190646,Kimco Realty Corporation
190653,International Game Technology PLC
240255,AgileThought Inc
190190,Dover Corporation
190657,China Shenhua Energy Company Limited
190658,Zoetis Inc
190665,"Olympic Steel, Inc"
190069,UniFirst Corporation
190076,PennantPark Floating Rate Capital Ltd
240278,Fusion Acquisition Corp II
190084,Umpqua Holdings Corporation
240279,Anzu Special Acquisition Corp I
240300,Ikena Oncology Inc
190679,"Oceaneering International, Inc"
190681,Microsoft Corporation
240295,Honest Company Inc
240297,Karat Packaging Inc
190683,Eni S.p.A
203744,"Coherent, Inc"
203858,Hecla Mining Company
190684,MSCI Inc
190685,"First Citizens BancShares, Inc"
190690,Universal Display Corporation
240313,Learn CW Investment Corp
240314,Aeroclean Technologies LLC
190692,Freeport-McMoRan Inc
190697,"BGC Partners, Inc"
190700,Bunge Limited
205119,Denbury Resources Inc
190701,The Kraft Heinz Company
240338,BIO-Key International Inc
243304,Sutro Biopharma
190096,The Hershey Company
240347,Crowdstrike Holdings Inc
240352,Grab Holdings Ltd
242823,DoubleVerify Holdings Inc
190716,"Cadence Design Systems, Inc"
190725,Prysmian S.p.A
240355,Pontem Corp
240358,Barington/Hilco Acquisition
190104,Tenaris S.A
190105,Ladder Capital Corp
190122,"Helmerich & Payne, Inc"
190726,Kaiser Aluminum Corporation
190728,Newell Brands Inc
190125,Packaging Corporation of America
190736,CDW Corporation
190754,BNP Paribas SA
190760,Intuit Inc
206141,"Information Services Group, Inc"
242936,Axonics Modulation Technologies Inc
190138,"Dollar Tree, Inc"
190217,Valero Energy Corporation
191247,ADT Inc
242938,Sensei Biotherapeutics Inc
190776,"CF Industries Holdings, Inc"
190781,"Meritor, Inc"
190782,Compass Group PLC
190788,"New York Mortgage Trust, Inc"
190794,Ovintiv Inc
190150,Federal Realty Investment Trust
190280,Visa Inc
204016,"Global Net Lease, Inc"
204508,Citizens Holding Company
240384,Marygold Companies Inc
242942,Barings BDC Inc
190811,Celanese Corporation
190815,Ingredion Incorporated
190817,Ball Corporation
240392,BROOKFIELD REINSURA. A LV
190818,STMicroelectronics N.V
190365,"CBL & Associates Properties, Inc"
190358,BOC Hong Kong (Holdings) Limited
190376,"Juniper Networks, Inc"
190824,Infinera Corporation
190828,Diageo plc
190870,Rogers Communications Inc
190881,Lockheed Martin Corporation
190884,"DuPont de Nemours, Inc"
190175,VEON Ltd
190191,"Vectrus, Inc"
190886,China XD Plastics Company Limited
190201,"Piedmont Office Realty Trust, Inc"
190383,CNB Financial Corporation
190890,"ALLETE, Inc"
190891,Atlas Corp
190896,"Diebold Nixdorf, Incorporated"
190918,Stepan Company
190346,Edison International
243145,C4 Therapeutics Inc
189757,"Agilent Technologies, Inc"
190604,"Motorola Solutions, Inc"
190920,"Spirit AeroSystems Holdings, Inc"
190225,"Hyster-Yale Materials Handling, Inc"
190446,"Jernigan Capital, Inc"
190924,"CoreCivic, Inc"
190928,"Stericycle, Inc"
190244,"Hub Group, Inc"
190252,USD Partners LP
190256,"Universal Stainless & Alloy Products, Inc"
190258,Kansas City Southern
190944,"Sportsman's Warehouse Holdings, Inc"
190948,Saputo Inc
190268,United Overseas Bank Limited
206339,"Inuvo, Inc"
190287,"America Movil, S.A.B. de C.V"
190288,United Utilities Group PLC
190467,Endo International plc
190470,The Blackstone Group Inc
190951,CLP Holdings Limited
189821,Weatherford International plc
190483,Jazz Pharmaceuticals plc
190970,"Mondelez International, Inc"
190973,"Severn Bancorp, Inc"
190980,"MDU Resources Group, Inc"
190983,Synaptics Incorporated
207602,Luminex Corporation
190991,"Allscripts Healthcare Solutions, Inc"
195412,"Shutterstock, Inc"
190193,"Haverty Furniture Companies, Inc"
191005,SAP SE
191007,Science Applications International Corporation
190279,Huron Consulting Group Inc
190297,Pegasystems Inc
191011,"Salisbury Bancorp, Inc"
206301,DMC Global Inc
190305,JOYY Inc
191012,Ally Financial Inc
190306,Alibaba Pictures Group Limited
190343,NCR Corporation
190362,Banco Santander (Brasil) S.A
190308,"Eagle Pharmaceuticals, Inc"
190318,Embraer S.A
191015,"Salem Media Group, Inc"
191019,Prospect Capital Corporation
191023,"CEMEX, S.A.B. de C.V"
191025,The Allstate Corporation
190507,Jabil Inc
190516,"EPAM Systems, Inc"
190517,WPP plc
190524,"Nelnet, Inc"
191029,Lincoln National Corporation
190780,Cerner Corporation
190547,RELX PLC
190355,"Neenah, Inc"
190357,"Endurance International Group Holdings, Inc"
191040,"Allison Transmission Holdings, Inc"
191043,"Golden Entertainment, Inc"
190379,"The Interpublic Group of Companies, Inc"
190552,"Nautilus, Inc"
190563,Prudential plc
191045,Suncor Energy Inc
191046,"Cheniere Energy, Inc"
191060,Eli Lilly and Company
190390,"NetEase, Inc"
190571,"Entegris, Inc"
190408,"Crown Holdings, Inc"
191064,"Skechers U.S.A., Inc"
191067,Addus HomeCare Corporation
191070,AB SKF (publ)
190416,Uniper SE
190587,OFG Bancorp
190602,BHP Group
191081,Luxfer Holdings PLC
190428,Navistar International Corporation
191088,"Marriott International, Inc"
191090,"Mattel, Inc"
190437,"Popular, Inc"
191096,Sealed Air Corporation
191102,Rite Aid Corporation
191112,SEI Investments Company
191119,Carlisle Companies Incorporated
190642,Kforce Inc
191130,Canadian Solar Inc
190447,Boyd Gaming Corporation
190448,The Sage Group plc
195471,"SunCoke Energy, Inc"
191148,Silicom Ltd
191162,"Cornerstone OnDemand, Inc"
191165,"Citizens Financial Services, Inc"
191171,AGNC Investment Corp
190675,"Zimmer Biomet Holdings, Inc"
190678,Morgan Stanley
191210,Genmab A/S
190693,Big 5 Sporting Goods Corporation
191211,Mercantile Bank Corporation
207748,Christopher & Banks Corporation
195960,Sampo Oyj
196098,Hang Seng Bank Limited
190476,Smith & Nephew plc
191237,"Crocs, Inc"
191240,"Gilead Sciences, Inc"
190001,"Best Buy Co., Inc"
190724,Bank of Montreal
191252,"SeaWorld Entertainment, Inc"
191268,"Hasbro, Inc"
190485,Severn Trent Plc
190491,Credit Acceptance Corporation
191280,"American Electric Power Company, Inc"
190493,CACI International Inc
206612,QuickLogic Corporation
190735,Murphy Oil Corporation
191297,Want Want China Holdings Limited
203977,"Consolidated Communications Holdings, Inc"
190771,"Nordstrom, Inc"
191318,"Customers Bancorp, Inc"
191322,"CenterPoint Energy, Inc"
190508,Emerson Electric Co
207423,"NI Holdings, Inc"
191328,"MGE Energy, Inc"
206618,"Itron, Inc"
190808,"BankUnited, Inc"
191334,AbbVie Inc
190519,Chubb Limited
191286,"PNM Resources, Inc"
190820,"Blackbaud, Inc"
191339,"Ross Stores, Inc"
191342,Pool Corporation
191343,Gladstone Investment Corporation
206649,"Iteris, Inc"
190536,The Estee Lauder Companies Inc
190835,KB Financial Group Inc
190543,Equity Commonwealth
191348,Quest Diagnostics Incorporated
191352,"Amazon.com, Inc"
190867,Ducommun Incorporated
190869,Swiss Re AG
191359,Pinnacle West Capital Corporation
190556,BorgWarner Inc
204717,"Mastech Digital, Inc"
204725,HMS Holdings Corp
190570,"Nomura Holdings, Inc"
207475,"LightPath Technologies, Inc"
207488,Spark Networks SE
190912,"Republic Bancorp, Inc"
191366,Genpact Limited
191375,ABM Industries Incorporated
191385,PennyMac Mortgage Investment Trust
191386,American Woodmark Corporation
191392,"Royal Gold, Inc"
190631,"Fortune Brands Home & Security, Inc"
191401,Ralph Lauren Corporation
191402,"Plantronics, Inc"
191408,Garmin Ltd
190952,"Stanley Black & Decker, Inc"
191410,"Advance Auto Parts, Inc"
191414,TechnipFMC plc
191415,"Hologic, Inc"
190961,"Alexion Pharmaceuticals, Inc"
191423,"TripAdvisor, Inc"
190974,Altair Engineering Inc
190977,"Schweitzer-Mauduit International, Inc"
191435,Lazard Ltd
190986,NortonLifeLock Inc
191439,Taylor Morrison Home Corporation
191440,Global Payments Inc
204728,"Maui Land & Pineapple Company, Inc"
190995,Arch Capital Group Ltd
190997,Leju Holdings Limited
191441,Liberty Broadband Corporation
191451,"Cedar Fair, L.P"
191452,"Rexford Industrial Realty, Inc"
191458,"Magellan Health, Inc"
191463,"Air Products and Chemicals, Inc"
190639,First Bancorp
191473,The Walt Disney Company
191474,"Reinsurance Group of America, Incorporated"
207498,"El Pollo Loco Holdings, Inc"
190648,FirstEnergy Corp
190651,China Southern Airlines Company Limited
191042,Sabre Corporation
204739,"Northwest Biotherapeutics, Inc"
191048,"Constellation Brands, Inc"
191484,"Toll Brothers, Inc"
191062,"SkyWest, Inc"
190663,"Church & Dwight Co., Inc"
191503,"American Campus Communities, Inc"
191508,Dr. Reddy's Laboratories Limited
191516,R. R. Donnelley & Sons Company
191535,Alphabet Inc
191536,Territorial Bancorp Inc
191538,Donegal Group Inc
204745,"MAXIMUS, Inc"
191111,Vestas Wind Systems A/S
191550,"Lydall, Inc"
191555,"Ameriprise Financial, Inc"
191561,Cabot Oil & Gas Corporation
191145,"American Financial Group, Inc"
191146,Main Street Capital Corporation
190682,Electronic Arts Inc
191578,TD Ameritrade Holding Corporation
190691,Cognex Corporation
191584,Barrick Gold Corporation
191587,Mercer International Inc
191589,Abbott Laboratories
191800,Uni-President China Holdings Ltd
192229,Yanzhou Coal Mining Company Limited
193439,Haidilao International Holding Ltd
204761,Helios and Matheson Analytics Inc
209959,Invesque Inc
193523,Country Garden Holdings Company Limited
193553,Wharf Real Estate Investment Company Limited
191178,"ScanSource, Inc"
191184,Ultragenyx Pharmaceutical Inc
191209,SP Plus Corporation
193628,Great Wall Motor Company Limited
193682,Tower Semiconductor Ltd
207507,Lakeland Financial Corporation
208705,Liminal BioSciences Inc
194082,"Village Super Market, Inc"
208706,Alibaba Health Information Technology Limited
191224,Capital Southwest Corporation
191230,Seaboard Corporation
194090,"Valmont Industries, Inc"
190722,Everi Holdings Inc
194091,Valley National Bancorp
194093,Varex Imaging Corporation
194097,Vistra Energy Corp
194152,Virco Mfg. Corporation
190529,Northrop Grumman Corporation
190532,Nokia Corporation
204770,Houghton Mifflin Harcourt Company
194158,VICI Properties Inc
194166,Wingstop Inc
190568,Reckitt Benckiser Group plc
190594,The Carlyle Group Inc
190595,"Keysight Technologies, Inc"
191239,Halliburton Company
191243,Pioneer Natural Resources Company
194177,West Fraser Timber Co. Ltd
191272,"G-III Apparel Group, Ltd"
191276,Gildan Activewear Inc
194182,WEX Inc
191281,Golden Ocean Group Limited
194184,"Western Midstream Partners, LP"
194194,"Weis Markets, Inc"
194196,Willis Towers Watson Public Limited Company
190750,GlaxoSmithKline plc
190751,"Nu Skin Enterprises, Inc"
190758,NVIDIA Corporation
190765,Novo Nordisk A/S
190831,"Expedia Group, Inc"
195501,"Del Taco Restaurants, Inc"
190854,Concho Resources Inc
204777,Pingtan Marine Enterprise Ltd
194202,Workiva Inc
194209,The Wendy's Company
190785,"Bloomin' Brands, Inc"
191008,Hess Corporation
191295,"The TJX Companies, Inc"
207551,"Carver Bancorp, Inc"
207554,"Cara Therapeutics, Inc"
194244,WD-40 Company
194253,"Welbilt, Inc"
194256,"Veritex Holdings, Inc"
194265,Twilio Inc
194271,"Tivity Health, Inc"
190826,Ecolab Inc
194283,"United Community Banks, Inc"
190833,Cenovus Energy Inc
191278,Snap Inc
191323,A. O. Smith Corporation
194298,Travelzoo
194314,"TrueCar, Inc"
194329,"TTM Technologies, Inc"
190861,"Guess', Inc"
194334,"Tetra Tech, Inc"
190863,Hong Kong Exchanges and Clearing Limited
194336,TDK Corporation
190874,Saratoga Investment Corp
190879,"Greif, Inc"
194344,"TSR, Inc"
190885,"Spirit Airlines, Inc"
190895,Cintas Corporation
190901,McDonald's Corporation
190906,"Analog Devices, Inc"
190907,Splunk Inc
194688,"Woodward, Inc"
190914,DSV Panalpina A/S
194773,Zealand Pharma A/S
190923,"Cheniere Energy Partners, L.P"
190926,Sempra Energy
191381,Abercrombie & Fitch Co
194361,Uranium Energy Corp
194380,"Value Line, Inc"
190943,SunPower Corporation
194405,Unisys Corporation
191425,Centene Corporation
194412,"Unifi, Inc"
191438,HNI Corporation
194431,Uniti Group Inc
194434,"United Natural Foods, Inc"
191443,"MacroGenics, Inc"
190950,Rayonier Inc
190966,Power Assets Holdings Limited
194634,Acceleron Pharma Inc
190967,Genesco Inc
194657,"Youngevity International, Inc"
191522,StealthGas Inc
194664,Xylem Inc
191528,"Republic Services, Inc"
194686,World Acceptance Corporation
194691,Wheaton Precious Metals Corp
191559,"TC PipeLines, LP"
194692,W. P. Carey Inc
190975,"Copa Holdings, S.A"
204042,Generac Holdings Inc
204249,Emerson Radio Corp
190993,"Parallax Health Sciences, Inc"
191592,ACCO Brands Corporation
204367,"Medpace Holdings, Inc"
190994,Radian Group Inc
190998,The Hong Kong and China Gas Company Limited
192649,KT Corporation
204560,"Plymouth Industrial REIT, Inc"
194702,"Willamette Valley Vineyards, Inc"
191002,"Reading International, Inc"
191010,"PS Business Parks, Inc"
194721,"YogaWorks, Inc"
194753,Antofagasta plc
194765,Ashtead Group plc
194791,"Zogenix, Inc"
194795,"Zscaler, Inc"
194807,Zix Corporation
194820,"Sunstone Hotel Investors, Inc"
194823,"Shiloh Industries, Inc"
194837,"SIFCO Industries, Inc"
193663,AviChina Industry & Technology Company Limited
194859,"Surgery Partners, Inc"
194005,Nano Dimension Ltd
194006,NICE Ltd
194868,Stifel Financial Corp
194077,"Vishay Precision Group, Inc"
194087,Vanda Pharmaceuticals Inc
194882,StanCorp Financial Group Inc
194893,"SMART Global Holdings, Inc"
194902,"Sprouts Farmers Market, Inc"
243153,Kezar Life Sciences Inc
194103,Veritiv Corporation
194110,Verso Corporation
194920,"Soligenix, Inc"
191052,State Street Corporation
208470,Zhongsheng Group Holdings Limited
191055,"Sanderson Farms, Inc"
194923,"Syndax Pharmaceuticals, Inc"
194123,Veru Inc
194131,"Veracyte, Inc"
194927,"Synchronoss Technologies, Inc"
194151,"Virtu Financial, Inc"
194960,SM Energy Company
220242,Rabigh Refining and Petrochemical Company
194160,Viavi Solutions Inc
194164,"VistaGen Therapeutics, Inc"
194979,SMTC Corporation
190375,"CBIZ, Inc"
195007,"Roku, Inc"
195019,"RealNetworks, Inc"
190499,SSE plc
195020,"RealPage, Inc"
190548,Illinois Tool Works Inc
190562,"Energizer Holdings, Inc"
190694,Olin Corporation
195060,"Rigel Pharmaceuticals, Inc"
195064,"Ryman Hospitality Properties, Inc"
191074,The J. M. Smucker Company
195068,Realogy Holdings Corp
195074,"RingCentral, Inc"
195085,Rambus Inc
191092,Masimo Corporation
191095,"SolarEdge Technologies, Inc"
191103,"PayPal Holdings, Inc"
243168,SOS LTD A SP.ADR NEW/500
243192,Healthier Choices Management Corp.
191118,"Shinhan Financial Group Co., Ltd"
191137,"Macy's, Inc"
195087,Regional Management Corp
194191,"Advanced Drainage Systems, Inc"
195095,Service Corporation International
195107,Signature Bank
195115,"Socket Mobile, Inc"
194216,"Washington Federal, Inc"
195148,"Riverview Bancorp, Inc"
194225,VivoPower International PLC
195150,"Retractable Technologies, Inc"
191379,"Mizuho Financial Group, Inc"
191419,"Prologis, Inc"
195151,"Revance Therapeutics, Inc"
194254,Webster Financial Corporation
195164,"Sandy Spring Bancorp, Inc"
195173,"Saia, Inc"
191121,American Equity Investment Life Holding Company
191543,Cognizant Technology Solutions Corporation
191569,American Tower Corporation (REIT)
194261,"2U, Inc"
194262,"Hostess Brands, Inc"
195175,"Sage Therapeutics, Inc"
194389,"Universal Security Instruments, Inc"
194398,UMB Financial Corporation
195177,Safehold Inc
195222,Tiptree Inc
207645,"Lumber Liquidators Holdings, Inc"
194687,Washington Real Estate Investment Trust
195246,"Theravance Biopharma, Inc"
195249,"TrueBlue, Inc"
195251,"The Bancorp, Inc"
195254,"The Container Store Group, Inc"
195256,Telecom Argentina S.A
195259,Tellurian Inc
195263,Teck Resources Limited
195264,Tech Data Corporation
195171,"The Boston Beer Company, Inc"
195172,"SailPoint Technologies Holdings, Inc"
195268,Tidewater Inc
195193,Tecnoglass Inc
195278,Texas Pacific Land Trust
195280,TriplePoint Venture Growth BDC Corp
195218,TiVo Corporation
195285,"Tapestry, Inc"
195293,Tutor Perini Corporation
195294,"Turning Point Brands, Inc"
195295,TowneBank
195369,TAT Technologies Ltd
195296,Toshiba Corporation
195868,Celyad SA
195314,Targa Resources Corp
195318,"LendingTree, Inc"
195319,Trecora Resources
195326,Tompkins Financial Corporation
196619,JD Sports Fashion plc
195331,Tencent Music Entertainment Group
198947,President Chain Store Corporation
195361,"TriNet Group, Inc"
200669,AGC Inc
195367,Toromont Industries Ltd
201174,Seiko Epson Corporation
195377,Summit State Bank
195382,"Stoneridge, Inc"
202013,Nissan Chemical Corporation
195394,The E.W. Scripps Company
195402,"Steel Connect, Inc"
195425,SeaSpine Holdings Corporation
195429,Seritage Growth Properties
195439,"Spero Therapeutics, Inc"
195443,"ServiceSource International, Inc"
195452,Spire Inc
203788,"Global Water Resources, Inc"
195455,Sociedad Quimica y Minera de Chile S.A
195480,"Servotronics, Inc"
203837,"Hannon Armstrong Sustainable Infrastructure Capital, Inc"
207647,The Cheesecake Factory Incorporated
207705,Ansell Limited
195500,TransAct Technologies Incorporated
203919,The Howard Hughes Corporation
203922,Hilton Grand Vacations Inc
195519,Questar Corp
203967,"Hibbett Sports, Inc"
206570,Artesian Resources Corporation
195531,Stratus Properties Inc
195534,"Supreme Industries, Inc"
195564,Heineken Holding N.V
204059,"Nicolet Bankshares, Inc"
204065,Pebblebrook Hotel Trust
207766,"China BCT Pharmacy Group, Inc"
207801,Sunnova Energy International Inc
207828,Canaan Inc
208006,Axcella Health Inc
208233,Target Hospitality Corp
195837,argenx SE
204106,"GCI Liberty, Inc"
195865,Elia Group SA/NV
195870,Etn. Fr. Colruyt NV
195988,Fortum Oyj
204281,"Aclaris Therapeutics, Inc"
195994,Kesko Oyj
204338,Mackinac Financial Corporation
196077,UPM-Kymmene Oyj
196114,Aker BP ASA
196244,Norsk Hydro ASA
204422,ManpowerGroup Inc
196266,SalMar ASA
196423,Spirax-Sarco Engineering plc
196482,Halma plc
196486,Hikma Pharmaceuticals PLC
204533,"Pulse Biosciences, Inc"
196492,Hutchison China MediTech Limited
196499,Imperial Brands PLC
204549,Albany International Corp
196577,Informa plc
196591,Melrose Industries PLC
204607,Plumas Bancorp
196661,Ferrari N.V
196662,Poste Italiane SpA
204714,"Hennessy Advisors, Inc"
196670,Moncler S.p.A
196814,Airbus SE
197356,Zijin Mining Group Company Limited
204732,Psychemedics Corporation
197364,China Everbright Bank Company Limited
197403,Agricultural Bank of China Limited
204782,"Mesa Laboratories, Inc"
198724,Chailease Holding Company Limited
199008,EVA Airways Corp
199010,Wan Hai Lines Ltd
199576,BRF S.A
204851,Elmira Savings Bank
199964,ASUSTeK Computer Inc
200009,Yageo Corporation
204909,"Envestnet, Inc"
200126,Quanta Computer Inc
200128,Realtek Semiconductor Corp
204929,"Ottawa Bancorp, Inc"
200195,Formosa Plastics Corporation
204960,"Fauquier Bankshares, Inc"
200221,Asia Cement Corporation
204970,"Dare Bioscience, Inc"
200222,Taiwan Cement Corp
204998,"Dillard's, Inc"
205014,"Douglas Emmett, Inc"
200277,AirTAC International Group
205042,"Evolent Health, Inc"
200558,SMC Corporation
205064,GrafTech International Ltd
205075,Onex Corporation
200620,Nippon Steel Corporation
200851,Fanuc Corporation
205152,DarioHealth Corp
200886,Nitto Denko Corporation
200895,Hamamatsu Photonics K.K
205240,"DICK'S Sporting Goods, Inc"
205243,Emclaire Financial Corp
208249,InMode Ltd
205250,AB Electrolux (publ)
201048,OMRON Corporation
201109,Fujitsu Limited
201110,Advantest Corporation
205316,"Opiant Pharmaceuticals, Inc"
201119,Yokogawa Electric Corporation
205327,"First Capital, Inc"
205347,First National Corporation
201135,Keyence Corporation
205368,"Global Blood Therapeutics, Inc"
201154,Sysmex Corporation
201388,Asahi Kasei Corporation
201598,Japan Tobacco Inc
201650,Terumo Corporation
205486,"Patterson Companies, Inc"
201722,Astellas Pharma Inc
201993,Tosoh Corporation
202210,The Siam Cement Public Company Limited
202301,BTS Group Holdings Public Company Limited
205531,"Pacira BioSciences, Inc"
202332,Advanced Info Service Public Company Limited
202406,Indorama Ventures Public Company Limited
202435,Charoen Pokphand Foods Public Company Limited
202462,Electricity Generating Public Company Limited
205577,"Genesis Energy, L.P"
202947,Tokyo Electron Limited
203018,Tokyo Century Corporation
203101,Olympus Corporation
205616,"Pacific Biosciences of California, Inc"
203207,Yamaha Corporation
205634,Flowserve Corporation
205637,Phibro Animal Health Corporation
203377,KDDI Corporation
205690,First Community Corporation
203504,Konami Holdings Corporation
203569,Daiwa Securities Group Inc
203672,Central Japan Railway Company
203680,Tokyu Corporation
203720,"The Hackett Group, Inc"
205769,"Forterra, Inc"
203730,"Hudson Technologies, Inc"
203740,"Heritage-Crystal Clean, Inc"
203749,"Huttig Building Products, Inc"
203769,"H&E Equipment Services, Inc"
203801,Cowen Inc
203808,Callon Petroleum Company
205844,"Amicus Therapeutics, Inc"
203822,"Howard Bancorp, Inc"
203823,CyrusOne Inc
203825,"Hamilton Bancorp, Inc"
203827,"Harvard Bioscience, Inc"
205962,Niu Technologies
203833,Mr. Cooper Group Inc
203839,"Core-Mark Holding Company, Inc"
203849,Heritage Global Inc
191127,"Cisco Systems, Inc"
191129,"Gaming and Leisure Properties, Inc"
203859,Northern Dynasty Minerals Ltd
203863,Materion Corporation
206088,Jacobs Engineering Group Inc
203864,PJT Partners Inc
206108,Kilroy Realty Corporation
203868,Minerals Technologies Inc
206142,Kodiak Sciences Inc
206143,Alamo Group Inc
206148,Kopin Corporation
203870,"MasTec, Inc"
206166,"American Renal Associates Holdings, Inc"
203875,"Pieris Pharmaceuticals, Inc"
203876,Murphy USA Inc
203879,MVB Financial Corp
206200,Bruker Corporation
203882,"Matinas BioPharma Holdings, Inc"
203897,Altra Industrial Motion Corp
206285,"Pixelworks, Inc"
203900,Matador Resources Company
203911,"Cinemark Holdings, Inc"
203914,"ConnectOne Bancorp, Inc"
203924,"Century Casinos, Inc"
206362,"Aviat Networks, Inc"
203931,"MyoKardia, Inc"
203934,Myovant Sciences Ltd
206406,AMREP Corporation
203943,"PC Connection, Inc"
203946,"Natural Alternatives International, Inc"
203947,"ADMA Biologics, Inc"
206496,Avianca Holdings S.A
203949,"Mueller Water Products, Inc"
203957,Highway Holdings Limited
203976,"Cohen & Steers, Inc"
206539,"Summit Hotel Properties, Inc"
206577,"Natural Gas Services Group, Inc"
206581,Belden Inc
206584,"QTS Realty Trust, Inc"
203988,CorMedix Inc
206650,Investors Title Company
206653,"Blonder Tongue Laboratories, Inc"
203993,Genie Energy Ltd
203999,Cerence Inc
204007,Ceragon Networks Ltd
204009,"Penumbra, Inc"
206692,Ideal Power Inc
204032,Gogo Inc
204044,"American Caresource Holdings, Inc"
206738,Brookfield Business Partners L.P
204056,"Peoples Bancorp of North Carolina, Inc"
206839,"NanoString Technologies, Inc"
204067,Globe Life Inc
